locus_tag	ftype	length_bp	gene	EC_number	COG	product
BINKAFHJ_01635	CDS	687	fucA_2	4.1.2.17		L-fuculose phosphate aldolase
BINKAFHJ_01636	CDS	1275	pht3_2	1.14.12.7		Phthalate 4,5-dioxygenase oxygenase subunit
BINKAFHJ_01637	CDS	1077				hypothetical protein
BINKAFHJ_01638	CDS	807	ssuC_7		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
BINKAFHJ_01639	CDS	813	btuD_8	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
BINKAFHJ_01640	CDS	210				hypothetical protein
BINKAFHJ_01641	CDS	459				hypothetical protein
BINKAFHJ_01642	CDS	2370				hypothetical protein
BINKAFHJ_01643	CDS	816	araQ_5		COG0395	L-arabinose transport system permease protein AraQ
BINKAFHJ_01644	CDS	906	lacF_5			Lactose transport system permease protein LacF
BINKAFHJ_01645	CDS	1344				hypothetical protein
BINKAFHJ_01646	CDS	1014	rbsR_2		COG1609	Ribose operon repressor
BINKAFHJ_01647	CDS	1365	mggS	2.4.1.-		Mannosylglucosylglycerate synthase
BINKAFHJ_01648	CDS	693				hypothetical protein
BINKAFHJ_01649	CDS	1224	ydcO_2		COG3135	Inner membrane protein YdcO
BINKAFHJ_01650	CDS	723	livF_5		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
BINKAFHJ_01651	CDS	762	lptB_3	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
BINKAFHJ_01652	CDS	864				hypothetical protein
BINKAFHJ_01653	CDS	885	livH_4		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
BINKAFHJ_01654	CDS	1230	braC_2		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
BINKAFHJ_01655	CDS	981	fabH1	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3 protein 1
BINKAFHJ_01656	CDS	786	crt_2	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
BINKAFHJ_01657	CDS	972	gloB_4	3.1.2.6		Hydroxyacylglutathione hydrolase
BINKAFHJ_01658	CDS	450		3.1.2.23		4-hydroxybenzoyl-CoA thioesterase
BINKAFHJ_01659	CDS	780		4.2.1.150	COG1024	Crotonyl-CoA hydratase
BINKAFHJ_01660	CDS	1476	gbsA_1	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
BINKAFHJ_01661	CDS	1200	paaJ	2.3.1.174	COG0183	3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase
BINKAFHJ_01662	CDS	750	mmgB	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
BINKAFHJ_01663	CDS	864	paaH	1.1.1.-	COG1250	3-hydroxyadipyl-CoA dehydrogenase
BINKAFHJ_01664	CDS	177				hypothetical protein
BINKAFHJ_01665	CDS	636				hypothetical protein
BINKAFHJ_01666	CDS	237				hypothetical protein
BINKAFHJ_01667	CDS	327				hypothetical protein
BINKAFHJ_01668	CDS	936	paaA	1.14.13.149	COG3396	1,2-phenylacetyl-CoA epoxidase, subunit A
BINKAFHJ_01669	CDS	504	menI	3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
BINKAFHJ_01670	CDS	981	gloB_5	3.1.2.6		Hydroxyacylglutathione hydrolase
BINKAFHJ_01671	CDS	1767	yerA	3.5.4.2	COG1001	Putative adenine deaminase YerA
BINKAFHJ_01672	CDS	873	paaX		COG3327	Transcriptional repressor PaaX
BINKAFHJ_01673	CDS	1569	bclA	6.2.1.25		Benzoate--CoA ligase
BINKAFHJ_01674	CDS	798	paaF	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
BINKAFHJ_01675	CDS	156				hypothetical protein
BINKAFHJ_01676	CDS	261				hypothetical protein
BINKAFHJ_01677	CDS	906				hypothetical protein
BINKAFHJ_01678	CDS	1185	praI	1.14.13.33		4-hydroxybenzoate 3-monooxygenase (NAD(P)H)
BINKAFHJ_01679	CDS	939				hypothetical protein
BINKAFHJ_01680	CDS	192	dmpI_1	5.3.2.6		2-hydroxymuconate tautomerase
BINKAFHJ_01681	CDS	783	tesE_1	4.2.1.132		2-hydroxyhexa-2,4-dienoate hydratase
BINKAFHJ_01682	CDS	1014		4.1.3.39		4-hydroxy-2-oxovalerate aldolase
BINKAFHJ_01683	CDS	885		1.2.1.10		Acetaldehyde dehydrogenase
BINKAFHJ_01684	CDS	783	xylJ	4.2.-.-		2-hydroxypent-2,4-dienoate hydratase
BINKAFHJ_01685	CDS	1461	xylG_1	1.2.1.85		2-hydroxymuconic semialdehyde dehydrogenase
BINKAFHJ_01686	CDS	801	hpcB_1	1.13.11.15	COG3384	3,4-dihydroxyphenylacetate 2,3-dioxygenase
BINKAFHJ_01687	CDS	777	iclR		COG1414	Transcriptional repressor IclR
BINKAFHJ_01688	CDS	1242	mhbT			3-hydroxybenzoate transporter MhbT
BINKAFHJ_01689	CDS	1002	afr_2	1.1.1.292		1,5-anhydro-D-fructose reductase
BINKAFHJ_01690	CDS	1008	iolX_1	1.1.1.370	COG0673	scyllo-inositol 2-dehydrogenase (NAD(+))
BINKAFHJ_01691	CDS	873	pchR		COG2207	Regulatory protein PchR
BINKAFHJ_01692	CDS	1401	ribZ_1			Riboflavin transporter RibZ
BINKAFHJ_01693	CDS	549				hypothetical protein
BINKAFHJ_01694	CDS	150				hypothetical protein
BINKAFHJ_01695	CDS	711	fnr		COG0664	Anaerobic regulatory protein
BINKAFHJ_01696	CDS	441				hypothetical protein
BINKAFHJ_01697	CDS	654	nreC		COG2197	Oxygen regulatory protein NreC
BINKAFHJ_01698	CDS	1071				hypothetical protein
BINKAFHJ_01699	CDS	603	mobA_2	2.7.7.77		Molybdenum cofactor guanylyltransferase
BINKAFHJ_01700	CDS	378				hypothetical protein
BINKAFHJ_01701	CDS	852				hypothetical protein
BINKAFHJ_01702	misc_RNA	145				ydaO-yuaA
BINKAFHJ_01703	CDS	957	pkn1	2.7.11.1	COG0515	Serine/threonine-protein kinase pkn1
BINKAFHJ_01704	CDS	1479				hypothetical protein
BINKAFHJ_01705	CDS	822	sugB_5		COG0395	Trehalose transport system permease protein SugB
BINKAFHJ_01706	CDS	918	sugA_6		COG1175	Trehalose transport system permease protein SugA
BINKAFHJ_01707	CDS	1302			COG1653	putative ABC transporter-binding protein
BINKAFHJ_01708	CDS	1149	nagC_2		COG1940	N-acetylglucosamine repressor
BINKAFHJ_01709	CDS	447	greA_1			Transcription elongation factor GreA
BINKAFHJ_01710	CDS	201				hypothetical protein
BINKAFHJ_01711	CDS	333	hmoA	1.14.14.18	COG2329	Heme-degrading monooxygenase HmoA
BINKAFHJ_01712	CDS	90				hypothetical protein
BINKAFHJ_01713	CDS	819				hypothetical protein
BINKAFHJ_01714	CDS	1167	yheD_1			Endospore coat-associated protein YheD
BINKAFHJ_01715	CDS	267				hypothetical protein
BINKAFHJ_01716	CDS	3597				hypothetical protein
BINKAFHJ_01717	CDS	1110				hypothetical protein
BINKAFHJ_01718	CDS	1242	dnaJ_1			Chaperone protein DnaJ
BINKAFHJ_01719	CDS	1884				hypothetical protein
BINKAFHJ_01720	CDS	279				hypothetical protein
BINKAFHJ_01721	CDS	453				hypothetical protein
BINKAFHJ_01722	CDS	525				hypothetical protein
BINKAFHJ_01723	CDS	1029				hypothetical protein
BINKAFHJ_01724	CDS	1233		3.4.11.-		Aminopeptidase 2
BINKAFHJ_01725	CDS	267				hypothetical protein
BINKAFHJ_01726	CDS	132				hypothetical protein
BINKAFHJ_01727	CDS	276				hypothetical protein
BINKAFHJ_01728	CDS	432				hypothetical protein
BINKAFHJ_01729	CDS	114				hypothetical protein
BINKAFHJ_01730	CDS	588				hypothetical protein
BINKAFHJ_01731	CDS	939				hypothetical protein
BINKAFHJ_01732	CDS	261				hypothetical protein
BINKAFHJ_01733	CDS	432	dsrE2_1		COG2210	Sulfur carrier protein DsrE2
BINKAFHJ_01734	CDS	906	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
BINKAFHJ_01735	CDS	1122				hypothetical protein
BINKAFHJ_01736	CDS	978				hypothetical protein
BINKAFHJ_01737	CDS	999	xypA		COG1879	Xylitol-binding protein
BINKAFHJ_01738	CDS	999	degA_2		COG1609	HTH-type transcriptional regulator DegA
BINKAFHJ_01739	CDS	1026	iolX_2	1.1.1.370	COG0673	scyllo-inositol 2-dehydrogenase (NAD(+))
BINKAFHJ_01740	CDS	996	iolG_6	1.1.1.18		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
BINKAFHJ_01741	CDS	678				hypothetical protein
BINKAFHJ_01742	CDS	453				hypothetical protein
BINKAFHJ_01743	CDS	477	sigK_1			RNA polymerase sigma-28 factor
BINKAFHJ_01744	CDS	1644				hypothetical protein
BINKAFHJ_01745	CDS	153				hypothetical protein
BINKAFHJ_01746	CDS	765				hypothetical protein
BINKAFHJ_01747	CDS	906				hypothetical protein
BINKAFHJ_01748	CDS	1128	xerC_2			Tyrosine recombinase XerC
BINKAFHJ_01749	CDS	942	xerD_2			Tyrosine recombinase XerD
BINKAFHJ_01750	CDS	2085	cshA_2	3.6.4.13		DEAD-box ATP-dependent RNA helicase CshA
BINKAFHJ_01751	CDS	1605				hypothetical protein
BINKAFHJ_01752	CDS	288				hypothetical protein
BINKAFHJ_01753	CDS	948				hypothetical protein
BINKAFHJ_01754	CDS	1176				hypothetical protein
BINKAFHJ_01755	CDS	813				hypothetical protein
BINKAFHJ_01756	CDS	2181	helD_2	3.6.4.12	COG3973	DNA helicase IV
BINKAFHJ_01757	CDS	783	lysK	3.5.1.-		N-acetyl-lysine deacetylase
BINKAFHJ_01758	CDS	810				hypothetical protein
BINKAFHJ_01759	CDS	393	tfdF	1.3.1.32		Maleylacetate reductase
BINKAFHJ_01760	CDS	1281				hypothetical protein
BINKAFHJ_01761	CDS	426				hypothetical protein
BINKAFHJ_01762	CDS	90				hypothetical protein
BINKAFHJ_01763	CDS	99				hypothetical protein
BINKAFHJ_01764	CDS	771	aiiA_1	3.1.1.81		N-acyl homoserine lactonase
BINKAFHJ_01765	CDS	780	kipR_3		COG1414	HTH-type transcriptional regulator KipR
BINKAFHJ_01766	CDS	1227	naiP_1			Putative niacin/nicotinamide transporter NaiP
BINKAFHJ_01767	CDS	2214	pucD_1	1.17.1.4	COG1529	putative xanthine dehydrogenase subunit D
BINKAFHJ_01768	CDS	525	coxS	1.2.5.3		Carbon monoxide dehydrogenase small chain
BINKAFHJ_01769	CDS	885	cutM	1.2.5.3		Carbon monoxide dehydrogenase medium chain
BINKAFHJ_01770	CDS	453				hypothetical protein
BINKAFHJ_01771	CDS	933	ccl	4.1.3.46	COG0119	(R)-citramalyl-CoA lyase
BINKAFHJ_01772	CDS	498				hypothetical protein
BINKAFHJ_01773	CDS	534				hypothetical protein
BINKAFHJ_01774	CDS	1092	frc	2.8.3.16		Formyl-CoA:oxalate CoA-transferase
BINKAFHJ_01775	CDS	1161	bbsF	2.8.3.15		Succinyl-CoA:(R)-benzylsuccinate CoA-transferase subunit BbsF
BINKAFHJ_01776	CDS	1404	ifcA_1	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
BINKAFHJ_01777	CDS	1044	pucA_1	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
BINKAFHJ_01778	CDS	633	mocA	2.7.7.76	COG2068	Molybdenum cofactor cytidylyltransferase
BINKAFHJ_01779	CDS	1026	ythB		COG1294	Putative cytochrome bd menaquinol oxidase subunit II
BINKAFHJ_01780	CDS	1362	ythA	1.10.3.-	COG1271	Putative cytochrome bd menaquinol oxidase subunit I
BINKAFHJ_01781	CDS	954	gloB_6	3.1.2.6		Hydroxyacylglutathione hydrolase
BINKAFHJ_01782	CDS	1344	dmoA_1	1.14.13.131		Dimethyl-sulfide monooxygenase
BINKAFHJ_01783	CDS	1305	rpoN1		COG1508	RNA polymerase sigma-54 factor 1
BINKAFHJ_01784	CDS	1968	norR_3			Anaerobic nitric oxide reductase transcription regulator NorR
BINKAFHJ_01785	CDS	1278				hypothetical protein
BINKAFHJ_01786	CDS	870	livH_5		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
BINKAFHJ_01787	CDS	984				hypothetical protein
BINKAFHJ_01788	CDS	777	lptB_4	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
BINKAFHJ_01789	CDS	702	livF_6		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
BINKAFHJ_01790	CDS	1068	camD	1.1.1.327		5-exo-hydroxycamphor dehydrogenase
BINKAFHJ_01791	CDS	1455	betB_2	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
BINKAFHJ_01792	CDS	1353				hypothetical protein
BINKAFHJ_01793	CDS	762	yisK		COG0179	putative protein YisK
BINKAFHJ_01794	CDS	921	yngG	4.1.3.4	COG0119	Hydroxymethylglutaryl-CoA lyase YngG
BINKAFHJ_01795	CDS	786	crt_3	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
BINKAFHJ_01796	CDS	1158		1.3.99.-	COG1960	Acyl-CoA dehydrogenase fadE12
BINKAFHJ_01797	CDS	1098	yfdE	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
BINKAFHJ_01798	CDS	759	fixA_1			Protein FixA
BINKAFHJ_01799	CDS	972	etfA_2		COG2025	Electron transfer flavoprotein subunit alpha
BINKAFHJ_01800	CDS	2121	fadF_2	1.-.-.-	COG0247	putative iron-sulfur-binding oxidoreductase FadF
BINKAFHJ_01801	CDS	981	rbsB_1		COG1879	Ribose import binding protein RbsB
BINKAFHJ_01802	CDS	1479	rbsA_2	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
BINKAFHJ_01803	CDS	1008	rbsC_2		COG1172	Ribose import permease protein RbsC
BINKAFHJ_01804	CDS	945	rbsC_3		COG1172	Ribose import permease protein RbsC
BINKAFHJ_01805	CDS	1596	rhaR_5			HTH-type transcriptional activator RhaR
BINKAFHJ_01806	CDS	786	kduD_1	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
BINKAFHJ_01807	CDS	1050		1.1.1.301		D-arabitol-phosphate dehydrogenase
BINKAFHJ_01808	CDS	867	tkt_1	2.2.1.1		Transketolase
BINKAFHJ_01809	CDS	963	dxs_2	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
BINKAFHJ_01810	CDS	171				hypothetical protein
BINKAFHJ_01811	CDS	126				hypothetical protein
BINKAFHJ_01812	CDS	1083	gfo	1.1.99.28		Glucose--fructose oxidoreductase
BINKAFHJ_01813	CDS	1086	yajR_1		COG0477	Inner membrane transport protein YajR
BINKAFHJ_01814	CDS	1449	gabD_1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)]
BINKAFHJ_01815	CDS	1014	iolX_3	1.1.1.370	COG0673	scyllo-inositol 2-dehydrogenase (NAD(+))
BINKAFHJ_01816	CDS	1866	iolD_1	3.7.1.22	COG3962	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
BINKAFHJ_01817	CDS	858	cbbT	2.2.1.1		Transketolase 2
BINKAFHJ_01818	CDS	960	dxs_3	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
BINKAFHJ_01819	CDS	822	iolB_1	5.3.1.30	COG3718	5-deoxy-glucuronate isomerase
BINKAFHJ_01820	CDS	828	acbO	5.1.3.35		2-epi-5-epi-valiolone 7-phosphate 2-epimerase
BINKAFHJ_01821	CDS	1152	xylF_2		COG4213	D-xylose-binding periplasmic protein
BINKAFHJ_01822	CDS	1518	xylG_2	3.6.3.17	COG1129	Xylose import ATP-binding protein XylG
BINKAFHJ_01823	CDS	1170	xylH_1		COG4214	Xylose transport system permease protein XylH
BINKAFHJ_01824	CDS	1011	iolX_4	1.1.1.370	COG0673	scyllo-inositol 2-dehydrogenase (NAD(+))
BINKAFHJ_01825	CDS	999	degA_3		COG1609	HTH-type transcriptional regulator DegA
BINKAFHJ_01826	CDS	645	ppaX_2	3.6.1.1	COG0546	Pyrophosphatase PpaX
BINKAFHJ_01827	CDS	1035	adhT_1	1.1.1.1		Alcohol dehydrogenase
BINKAFHJ_01828	CDS	162				hypothetical protein
BINKAFHJ_01829	CDS	813	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
BINKAFHJ_01830	misc_RNA	140				ydaO-yuaA
BINKAFHJ_01831	CDS	345				hypothetical protein
BINKAFHJ_01832	CDS	603				hypothetical protein
BINKAFHJ_01833	CDS	1404				hypothetical protein
BINKAFHJ_01834	CDS	1383		5.3.1.29		Putative thiazole biosynthetic enzyme
BINKAFHJ_01835	CDS	678	rspR_2		COG1802	HTH-type transcriptional repressor RspR
BINKAFHJ_01836	CDS	1065				hypothetical protein
BINKAFHJ_01837	CDS	1548	araG_1	3.6.3.17	COG1129	Arabinose import ATP-binding protein AraG
BINKAFHJ_01838	CDS	1032	alsC_1		COG1172	D-allose transport system permease protein AlsC
BINKAFHJ_01839	CDS	1662	livQ	1.1.3.-		6'''-hydroxyparomomycin C oxidase
BINKAFHJ_01840	CDS	708				hypothetical protein
BINKAFHJ_01841	CDS	1521	gbsA_2	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
BINKAFHJ_01842	CDS	663	rspR_3		COG1802	HTH-type transcriptional repressor RspR
BINKAFHJ_01843	CDS	1005				hypothetical protein
BINKAFHJ_01844	CDS	324				hypothetical protein
BINKAFHJ_01845	CDS	897				hypothetical protein
BINKAFHJ_01846	CDS	381				hypothetical protein
BINKAFHJ_01847	CDS	1602	aceB_2	2.3.3.9	COG2225	Malate synthase A
BINKAFHJ_01848	CDS	789		4.3.2.3		Ureidoglycolate lyase
BINKAFHJ_01849	CDS	1284	larA_1	5.1.2.1	COG3875	Lactate racemase
BINKAFHJ_01850	CDS	741	tupC	3.6.3.55		Tungstate uptake system ATP-binding protein TupC
BINKAFHJ_01851	CDS	669	tupB			Tungstate uptake system permease protein TupB
BINKAFHJ_01852	CDS	849	tupA			Tungstate-binding protein TupA
BINKAFHJ_01853	CDS	1809				hypothetical protein
BINKAFHJ_01854	CDS	273				hypothetical protein
BINKAFHJ_01855	CDS	276				hypothetical protein
BINKAFHJ_01856	CDS	1242	moeA_2	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
BINKAFHJ_01857	CDS	1905				hypothetical protein
BINKAFHJ_01858	CDS	1026	moaA_1	4.1.99.22	COG2896	GTP 3',8-cyclase
BINKAFHJ_01859	CDS	651	gluP	3.4.21.105	COG0705	Rhomboid protease GluP
BINKAFHJ_01860	CDS	630				hypothetical protein
BINKAFHJ_01861	CDS	462				hypothetical protein
BINKAFHJ_01862	CDS	366				hypothetical protein
BINKAFHJ_01863	CDS	999	degA_4		COG1609	HTH-type transcriptional regulator DegA
BINKAFHJ_01864	CDS	1005	thpA_1		COG1879	D-threitol-binding protein
BINKAFHJ_01865	CDS	990	rbsC_4		COG1172	Ribose import permease protein RbsC
BINKAFHJ_01866	CDS	1689				hypothetical protein
BINKAFHJ_01867	CDS	1494	mglA_2	3.6.3.17	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
BINKAFHJ_01868	CDS	828	iolI	5.3.99.11	COG1082	Inosose isomerase
BINKAFHJ_01869	CDS	678			COG2968	26 kDa periplasmic immunogenic protein
BINKAFHJ_01870	CDS	585				hypothetical protein
BINKAFHJ_01871	CDS	1140	nagC_3		COG1940	N-acetylglucosamine repressor
BINKAFHJ_01872	CDS	1122			COG1840	putative protein
BINKAFHJ_01873	CDS	1095	btuD_9	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
BINKAFHJ_01874	CDS	1731				hypothetical protein
BINKAFHJ_01875	CDS	2535	mca	3.5.1.115		Mycothiol S-conjugate amidase
BINKAFHJ_01876	CDS	735				hypothetical protein
BINKAFHJ_01877	CDS	1509	argH_1	4.3.2.1		Argininosuccinate lyase
BINKAFHJ_01878	CDS	990	murK_2	2.7.1.-	COG2971	N-acetylmuramic acid/N-acetylglucosamine kinase
BINKAFHJ_01879	CDS	750	bshB2	3.5.1.-	COG2120	putative N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 2
BINKAFHJ_01880	CDS	1242	naiP_2			Putative niacin/nicotinamide transporter NaiP
BINKAFHJ_01881	CDS	945				hypothetical protein
BINKAFHJ_01882	CDS	1017	exuR_2		COG1609	putative HTH-type transcriptional repressor ExuR
BINKAFHJ_01883	CDS	1065	exuR_3		COG1609	putative HTH-type transcriptional repressor ExuR
BINKAFHJ_01884	CDS	1329				hypothetical protein
BINKAFHJ_01885	CDS	858	araP		COG1175	L-arabinose transport system permease protein AraP
BINKAFHJ_01886	CDS	828	araQ_6		COG0395	L-arabinose transport system permease protein AraQ
BINKAFHJ_01887	CDS	1020				hypothetical protein
BINKAFHJ_01888	CDS	924	dapA_2	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
BINKAFHJ_01889	CDS	1794	fucI	5.3.1.25	COG2407	L-fucose isomerase
BINKAFHJ_01890	CDS	1677	araB	2.7.1.16	COG1069	Ribulokinase
BINKAFHJ_01891	CDS	696				hypothetical protein
BINKAFHJ_01892	CDS	1260				hypothetical protein
BINKAFHJ_01893	CDS	399				hypothetical protein
BINKAFHJ_01894	CDS	1119		1.-.-.-		putative oxidoreductase
BINKAFHJ_01895	CDS	657	sleB_2		COG3409	Spore cortex-lytic enzyme
BINKAFHJ_01896	CDS	1941				hypothetical protein
BINKAFHJ_01897	CDS	651				hypothetical protein
BINKAFHJ_01898	CDS	1926	sqhC	4.2.1.137	COG1657	Sporulenol synthase
BINKAFHJ_01899	CDS	729	glnQ_4			Glutamine transport ATP-binding protein GlnQ
BINKAFHJ_01900	CDS	852	glnH		COG0834	ABC transporter glutamine-binding protein GlnH
BINKAFHJ_01901	CDS	654	glnM_1		COG0765	putative glutamine ABC transporter permease protein GlnM
BINKAFHJ_01902	CDS	651	glnP_1		COG0765	putative glutamine ABC transporter permease protein GlnP
BINKAFHJ_01903	CDS	1284	glnK	2.7.13.3	COG0642	Sensor histidine kinase GlnK
BINKAFHJ_01904	CDS	939	cheB_4	3.1.1.61		Chemotaxis response regulator protein-glutamate methylesterase
BINKAFHJ_01905	CDS	1176	gci	5.5.1.27	COG4948	D-galactarolactone cycloisomerase
BINKAFHJ_01906	CDS	684	rspR_4		COG1802	HTH-type transcriptional repressor RspR
BINKAFHJ_01907	CDS	8439	ndvB	2.4.1.-	COG3459	Cyclic beta-(1,2)-glucan synthase NdvB
BINKAFHJ_01908	CDS	1749				hypothetical protein
BINKAFHJ_01909	CDS	1089	yndE_1			Spore germination protein YndE
BINKAFHJ_01910	CDS	255				hypothetical protein
BINKAFHJ_01911	CDS	1239	gerBC_3			Spore germination protein B3
BINKAFHJ_01912	CDS	1611				hypothetical protein
BINKAFHJ_01913	CDS	489				hypothetical protein
BINKAFHJ_01914	CDS	1146	msuD	1.14.14.5	COG2141	Methanesulfonate monooxygenase
BINKAFHJ_01915	CDS	828	tauB	3.6.3.36	COG4525	Taurine import ATP-binding protein TauB
BINKAFHJ_01916	CDS	1104				hypothetical protein
BINKAFHJ_01917	CDS	816	ssuC_8		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
BINKAFHJ_01918	CDS	315	sugE_1		COG2076	Quaternary ammonium compound-resistance protein SugE
BINKAFHJ_01919	CDS	366	sugE_2		COG2076	Quaternary ammonium compound-resistance protein SugE
BINKAFHJ_01920	CDS	546				hypothetical protein
BINKAFHJ_01921	CDS	1188	thlA_3	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
BINKAFHJ_01922	CDS	2052	fadF_3	1.-.-.-	COG0247	putative iron-sulfur-binding oxidoreductase FadF
BINKAFHJ_01923	CDS	978	etfA_3		COG2025	Electron transfer flavoprotein subunit alpha
BINKAFHJ_01924	CDS	768	fixA_2			Protein FixA
BINKAFHJ_01925	CDS	1173		1.3.99.-	COG1960	Acyl-CoA dehydrogenase fadE12
BINKAFHJ_01926	CDS	1530	lcfB_2	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
BINKAFHJ_01927	CDS	786	crt_4	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
BINKAFHJ_01928	CDS	1677	pdhD_2	1.8.1.4		Dihydrolipoyl dehydrogenase
BINKAFHJ_01929	CDS	1041	pdhC_3	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
BINKAFHJ_01930	CDS	999	bfmBAB_2	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
BINKAFHJ_01931	CDS	963	acoA_1	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
BINKAFHJ_01932	CDS	603	kstR2			HTH-type transcriptional repressor KstR2
BINKAFHJ_01933	CDS	468				hypothetical protein
BINKAFHJ_01934	CDS	801	fabG3	1.1.1.53		3-alpha-(or 20-beta)-hydroxysteroid dehydrogenase
BINKAFHJ_01935	CDS	1188	mdh_2	1.1.1.244		NAD-dependent methanol dehydrogenase
BINKAFHJ_01936	CDS	732	livF_7		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
BINKAFHJ_01937	CDS	1821	btuD_10	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
BINKAFHJ_01938	CDS	894	livH_6		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
BINKAFHJ_01939	CDS	1272	braC_3		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
BINKAFHJ_01940	CDS	2313	apc4_1	6.4.1.8	COG0146	Acetophenone carboxylase delta subunit
BINKAFHJ_01941	CDS	2145	apc3_1	6.4.1.8	COG0145	Acetophenone carboxylase gamma subunit
BINKAFHJ_01942	CDS	1353				hypothetical protein
BINKAFHJ_01943	CDS	1290	pdhC_4	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
BINKAFHJ_01944	CDS	219				hypothetical protein
BINKAFHJ_01945	CDS	996	bfmBAB_3	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
BINKAFHJ_01946	CDS	948	acoA_2	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
BINKAFHJ_01947	CDS	1416	pdhD_3	1.8.1.4		Dihydrolipoyl dehydrogenase
BINKAFHJ_01948	CDS	999				hypothetical protein
BINKAFHJ_01949	CDS	615	nboR	1.1.1.328		Nicotine blue oxidoreductase
BINKAFHJ_01950	CDS	1050	pucA_2	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
BINKAFHJ_01951	CDS	1032	moaA_2	4.1.99.22	COG2896	GTP 3',8-cyclase
BINKAFHJ_01952	CDS	501	cdhC	1.17.5.2		Caffeine dehydrogenase subunit gamma
BINKAFHJ_01953	CDS	939				hypothetical protein
BINKAFHJ_01954	CDS	804	aiiA_2	3.1.1.81		N-acyl homoserine lactonase AiiA
BINKAFHJ_01955	CDS	2403	cdhA	1.17.5.2		Caffeine dehydrogenase subunit alpha
BINKAFHJ_01956	CDS	792	allR_2		COG1414	HTH-type transcriptional repressor AllR
BINKAFHJ_01957	CDS	732				hypothetical protein
BINKAFHJ_01958	CDS	858	yxlF_2	3.6.3.-	COG1131	putative ABC transporter ATP-binding protein YxlF
